ssvid,year,shipname,callsign,imo,gfw_best_flag,best_vessel_class,prod_shiptype,prod_geartype
898000013,2023,898000013         9V,NA,NA,NA,gear,gear,gear
898000013,2023,NA,NA,NA,NA,gear,gear,gear
898000013,2023,898000013         7V,NA,NA,NA,gear,gear,gear
898000013,2023,898000013-13 90%,NA,NA,NA,gear,gear,gear
898000014,2023,898000014         9V,NA,NA,NA,gear,gear,gear
898000014,2023,898000014        93%,NA,NA,NA,gear,gear,gear
898000014,2023,898000014        99%,NA,NA,NA,gear,gear,gear
898000014,2023,898000014        96%,NA,NA,NA,gear,gear,gear
898000014,2023,NA,NA,NA,NA,gear,gear,gear
898000014,2023,898000014        97%,NA,NA,NA,gear,gear,gear
906000009,2023,BUOY-600-9-69%,NA,NA,NA,gear,gear,gear
906000009,2023,BUOY-600-9-99%,NA,NA,NA,gear,gear,gear
906000009,2023,BUOY-600-9-92%,NA,NA,NA,gear,gear,gear
906000009,2023,BUOY-600-9-88%,NA,NA,NA,gear,gear,gear
906000009,2023,BUOY-600-9-84%,NA,NA,NA,gear,gear,gear
906000009,2023,BUOY-600-9-80%,NA,NA,NA,gear,gear,gear
906000009,2023,BUOY-600-9-79%,NA,NA,NA,gear,gear,gear
906000009,2023,BUOY-600-9-62%,NA,NA,NA,gear,gear,gear
906000009,2023,BUOY-600-9-77%,NA,NA,NA,gear,gear,gear
906000009,2023,BUOY-600-9-95%,NA,NA,NA,gear,gear,gear
906000009,2023,BUOY-600-9-75%,NA,NA,NA,gear,gear,gear
906000009,2023,BUOY-600-9-68%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-68%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-82%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-41%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-78%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-73%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-76%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-81%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-75%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-77%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-80%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-72%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-84%,NA,NA,NA,gear,gear,gear
906868001,2023,NET-6868-01-74%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-90%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-89%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-93%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-82%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-99%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-87%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-85%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-75%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-98%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-84%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-88%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-97%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-83%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-95%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-94%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-92%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-91%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-96%,NA,NA,NA,gear,gear,gear
906868002,2023,NET-6868-02-80%,NA,NA,NA,gear,gear,gear
906868003,2023,NET-6868-03-76%,NA,NA,NA,gear,gear,gear
906868003,2023,NET-6868-03-72%,NA,NA,NA,gear,gear,gear
906868003,2023,NET-6868-03-73%,NA,NA,NA,gear,gear,gear
906868003,2023,NET-6868-03-83%,NA,NA,NA,gear,gear,gear
906868003,2023,NET-6868-03-70%,NA,NA,NA,gear,gear,gear
906868003,2023,NET-6868-03-78%,NA,NA,NA,gear,gear,gear
906868003,2023,NET-6868-03-57%,NA,NA,NA,gear,gear,gear
906868003,2023,NET-6868-03-77%,NA,NA,NA,gear,gear,gear
906868003,2023,NET-6868-03-81%,NA,NA,NA,gear,gear,gear
906868003,2023,NET-6868-03-82%,NA,NA,NA,gear,gear,gear
906868003,2023,NET-6868-03-84%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-99%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-97%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-98%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-86%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-73%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-75%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-88%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-89%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-76%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-96%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-95%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-94%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-87%,NA,NA,NA,gear,gear,gear
906868004,2023,NET-6868-04-93%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-96%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-67%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-87%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-60%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-99%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-85%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-84%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-93%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-88%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-68%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-92%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-81%,NA,NA,NA,gear,gear,gear
906868005,2023,NET-6868-05-95%,NA,NA,NA,gear,gear,gear
906868006,2023,NET-6868-06-85%,NA,NA,NA,gear,gear,gear
906868006,2023,NET-6868-06-83%,NA,NA,NA,gear,gear,gear
906868006,2023,NET-6868-06-91%,NA,NA,NA,gear,gear,gear
906868006,2023,NET-6868-06-86%,NA,NA,NA,gear,gear,gear
906868006,2023,NET-6868-06-94%,NA,NA,NA,gear,gear,gear
906868006,2023,NET-6868-06-67%,NA,NA,NA,gear,gear,gear
906868006,2023,NET-6868-06-90%,NA,NA,NA,gear,gear,gear
906868006,2023,NET-6868-06-88%,NA,NA,NA,gear,gear,gear
906868006,2023,NET-6868-06-93%,NA,NA,NA,gear,gear,gear
906868006,2023,NET-6868-06-89%,NA,NA,NA,gear,gear,gear
906868007,2023,NET-6868-07-90%,NA,NA,NA,gear,gear,gear
906868007,2023,NET-6868-07-99%,NA,NA,NA,gear,gear,gear
906868007,2023,NET-6868-07-96%,NA,NA,NA,gear,gear,gear
906868007,2023,NET-6868-07-97%,NA,NA,NA,gear,gear,gear
906868007,2023,NET-6868-07-95%,NA,NA,NA,gear,gear,gear
906868007,2023,NET-6868-07-92%,NA,NA,NA,gear,gear,gear
906868007,2023,NET-6868-07-76%,NA,NA,NA,gear,gear,gear
906868007,2023,NET-6868-07-93%,NA,NA,NA,gear,gear,gear
906868008,2023,NET-6868-08-91%,NA,NA,NA,gear,gear,gear
906868008,2023,NET-6868-08-78%,NA,NA,NA,gear,gear,gear
906868008,2023,NET-6868-08-95%,NA,NA,NA,gear,gear,gear
906868008,2023,NET-6868-08-88%,NA,NA,NA,gear,gear,gear
906868008,2023,NET-6868-08-89%,NA,NA,NA,gear,gear,gear
906868008,2023,NET-6868-08-77%,NA,NA,NA,gear,gear,gear
906868008,2023,NET-6868-08-92%,NA,NA,NA,gear,gear,gear
906868008,2023,NET-6868-08-93%,NA,NA,NA,gear,gear,gear
906868008,2023,NET-6868-08-85%,NA,NA,NA,gear,gear,gear
906868009,2023,NET-6868-09-81%,NA,NA,NA,gear,gear,gear
906868009,2023,NET-6868-09-99%,NA,NA,NA,gear,gear,gear
906868009,2023,NET-6868-09-98%,NA,NA,NA,gear,gear,gear
91060081,2023,CI011-13-60%,60%,NA,NA,NA,other,other
91060081,2023,CI011-13-90%,80%,NA,NA,NA,other,other
91060085,2022,CI011-17-90%,NA,NA,NA,gear,gear,gear
91060085,2022,CI011-17-99%,99%,NA,NA,gear,gear,gear
91060085,2022,NA,NA,NA,NA,gear,gear,gear
91060085,2022,CI011-17-90%,90%,NA,NA,gear,gear,gear
91060085,2022,NA,90%,NA,NA,gear,gear,gear
91060281,2023,CI011-18-60%,60%,NA,NA,gear,gear,gear
91060281,2023,CI011-18-90%,90%,NA,NA,gear,gear,gear
91060281,2023,CI011-18-80%,80%,NA,NA,gear,gear,gear
91060281,2023,CI011-18-99%,60%,NA,NA,gear,gear,gear
91060281,2023,CI011-18-40%,40%,NA,NA,gear,gear,gear
91060283,2023,CI011-20-90%,90%,NA,NA,gear,gear,gear
91060283,2023,FLOAT-1006-99%,99%,NA,NA,gear,gear,gear
91060283,2023,CI011-20-50%,90%,NA,NA,gear,gear,gear
91060283,2023,CI011-20-50%,50%,NA,NA,gear,gear,gear
91060283,2023,CI011-20-90%,99%,NA,NA,gear,gear,gear
91060283,2023,CI011-20-80%,60%,NA,NA,gear,gear,gear
91060283,2023,CI011-20-99%,99%,NA,NA,gear,gear,gear
91060283,2023,CI011-20-60%,60%,NA,NA,gear,gear,gear
91060283,2023,FLOAT-1006-80%,80%,NA,NA,gear,gear,gear
91060283,2023,CI011-20-80%,80%,NA,NA,gear,gear,gear
91060706,2022,CI011-26-99%,NA,NA,NA,gear,gear,gear
91060706,2022,CI011-26-94%,NA,NA,NA,gear,gear,gear
91060706,2022,CI011-26-71%,NA,NA,NA,gear,gear,gear
91060706,2022,CI011-26-93%,NA,NA,NA,gear,gear,gear
91060706,2022,CI011-26-80%,NA,NA,NA,gear,gear,gear
91060706,2023,CI011-26-59%,NA,NA,NA,gear,gear,gear
91060706,2023,CI011-26-80%,NA,NA,NA,gear,gear,gear
91060706,2023,CI011-26-99%,NA,NA,NA,gear,gear,gear
91060706,2023,FLOAT-1008-99%,NA,NA,NA,gear,gear,gear
91060706,2023,FLOAT-1008-94%,NA,NA,NA,gear,gear,gear
91060706,2023,CI011-26-69%,NA,NA,NA,gear,gear,gear
91060706,2023,CI011-26-72%,NA,NA,NA,gear,gear,gear
91060706,2024,CI011-26-69%,NA,NA,NA,gear,gear,gear
91060706,2024,CI011-26-59%,NA,NA,NA,gear,gear,gear
91060706,2024,CI011-26-80%,NA,NA,NA,gear,gear,gear
91060706,2024,FLOAT-1008-94%,NA,NA,NA,gear,gear,gear
91060706,2024,FLOAT-1008-99%,NA,NA,NA,gear,gear,gear
91060706,2024,CI011-26-99%,NA,NA,NA,gear,gear,gear
91060706,2024,CI011-26-72%,NA,NA,NA,gear,gear,gear
91060818,2023,CI011-28-91%,NA,NA,NA,gear,gear,gear
91060818,2023,FLOAT-1010-99%,NA,NA,NA,gear,gear,gear
91060818,2023,CI011-28-99%,NA,NA,NA,gear,gear,gear
91060819,2023,CI011-29-89%,NA,NA,NA,gear,gear,gear
91060819,2023,CI011-29-84%,NA,NA,NA,gear,gear,gear
91060819,2023,FLOAT-1011-99%,NA,NA,NA,gear,gear,gear
91060819,2023,CI011-29-99%,NA,NA,NA,gear,gear,gear
91060819,2023,CI011-29-68%,NA,NA,NA,gear,gear,gear
91060819,2023,CI011-29-86%,NA,NA,NA,gear,gear,gear
91060819,2023,FLOAT-1011-94%,NA,NA,NA,gear,gear,gear
91060819,2024,CI011-29-86%,NA,NA,NA,gear,gear,gear
91060819,2024,CI011-29-68%,NA,NA,NA,gear,gear,gear
91060819,2024,CI011-29-84%,NA,NA,NA,gear,gear,gear
91060819,2024,FLOAT-1011-94%,NA,NA,NA,gear,gear,gear
91060819,2024,FLOAT-1011-99%,NA,NA,NA,gear,gear,gear
91060819,2024,CI011-29-99%,NA,NA,NA,gear,gear,gear
91060819,2024,CI011-29-89%,NA,NA,NA,gear,gear,gear
91060820,2023,CI011-30-99%,NA,NA,NA,gear,gear,gear
91060820,2023,CI011-30-68%,NA,NA,NA,gear,gear,gear
91060820,2023,CI011-30-52%,NA,NA,NA,gear,gear,gear
91060820,2023,CI011-30-84%,NA,NA,NA,gear,gear,gear
91060820,2023,FLOAT-1012-99%,NA,NA,NA,gear,gear,gear
91060823,2024,CI011-36-91%,NA,NA,NA,gear,gear,gear
91060823,2024,FLOAT-1018-99%,NA,NA,NA,gear,gear,gear
91060823,2024,CI011-36-99%,NA,NA,NA,gear,gear,gear
91060823,2024,CI011-36-55%,NA,NA,NA,gear,gear,gear
91060824,2024,CI011-37-96%,NA,NA,NA,gear,gear,gear
91060824,2024,FLOAT-1019-99%,NA,NA,NA,gear,gear,gear
91060824,2024,CI011-37-88%,NA,NA,NA,gear,gear,gear
91060824,2024,CI011-37-99%,NA,NA,NA,gear,gear,gear
91060824,2024,CI011-37-82%,NA,NA,NA,gear,gear,gear
91060824,2024,FLOAT-1019-94%,NA,NA,NA,gear,gear,gear
91060826,2024,NA,NA,NA,NA,gear,gear,gear
91060826,2024,CI011-39-83%,NA,NA,NA,gear,gear,gear
91060826,2024,CI011-39-91%,NA,NA,NA,gear,gear,gear
91060826,2024,FLOAT-1021-99%,NA,NA,NA,gear,gear,gear
91060826,2024,CI011-39-99%,NA,NA,NA,gear,gear,gear
91060827,2024,CI011-40-93%,NA,NA,NA,gear,gear,gear
91060827,2024,CI011-40-52%,NA,NA,NA,gear,gear,gear
91060827,2024,FLOAT-1022-84%,NA,NA,NA,gear,gear,gear
91060827,2024,CI011-40-70%,NA,NA,NA,gear,gear,gear
91060827,2024,FLOAT-1022-90%,NA,NA,NA,gear,gear,gear
91060827,2024,FLOAT-1022-66%,NA,NA,NA,gear,gear,gear
91060827,2024,FLOAT-1022-78%,NA,NA,NA,gear,gear,gear
91060827,2024,NA,NA,NA,NA,gear,gear,gear
91060827,2024,FLOAT-1022-74%,NA,NA,NA,gear,gear,gear
91060827,2024,CI011-40-65%,NA,NA,NA,gear,gear,gear
91060828,2024,FLOAT-1023-89%,NA,NA,NA,gear,gear,gear
91060828,2024,FLOAT-1023-79%,NA,NA,NA,gear,gear,gear
91060829,2024,FLOAT-1024-86%,NA,NA,NA,gear,gear,gear
91060830,2024,FLOAT-1025-83%,NA,NA,NA,gear,gear,gear
91060830,2024,FLOAT-1025-91%,NA,NA,NA,gear,gear,gear
92080172,2023,NA,BO12345,NA,NA,gear,gear,gear
92080187,2022,CI218-38      [100%],NA,NA,NA,gear,gear,gear
92080187,2022,CI218-38      [100%],BO12345,NA,NA,gear,gear,gear
92080187,2022,NA,NA,NA,NA,gear,gear,gear
92080187,2023,CI218-38      [100%],BO12345,NA,NA,gear,gear,gear
92080194,2023,TK2554        [100%],BO12345,NA,NA,gear,gear,gear
92080194,2023,FLOAT-6009    [100%],BO12345,NA,NA,gear,gear,gear
92080194,2024,TK2554        [100%],BO12345,NA,NA,gear,gear,gear
92080194,2024,FLOAT-6009    [100%],BO12345,NA,NA,gear,gear,gear
92080195,2023,FLOAT-6010     [91%],BO12345,NA,NA,gear,gear,gear
92080195,2023,TK2555        [100%],BO12345,NA,NA,gear,gear,gear
92080195,2024,FLOAT-6010     [91%],BO12345,NA,NA,gear,gear,gear
92080195,2024,TK2555        [100%],BO12345,NA,NA,gear,gear,gear
92080196,2023,TK2556         [76%],BO12345,NA,NA,gear,gear,gear
92080196,2023,FLOAT-6011     [53%],BO12345,NA,NA,gear,gear,gear
92080197,2023,FLOAT-6012    [100%],BO12345,NA,NA,gear,gear,gear
92080197,2023,TK2557        [100%],BO12345,NA,NA,gear,gear,gear
92080197,2024,TK2557        [100%],BO12345,NA,NA,gear,gear,gear
92080197,2024,FLOAT-6012    [100%],BO12345,NA,NA,gear,gear,gear
92080232,2023,FLOAT-8004     [95%],BO12345,NA,NA,gear,gear,gear
92080232,2023,CI218-40       [95%],BO12345,NA,NA,gear,gear,gear
92080234,2023,FLOAT-8006    [100%],BO12345,NA,NA,gear,gear,gear
92080234,2023,NA,BO12345,NA,NA,gear,gear,gear
92080235,2023,FLOAT-8007    [100%],BO12345,NA,NA,gear,gear,gear
92080235,2023,CI218-43      [100%],BO12345,NA,NA,gear,gear,gear
92080259,2024,FLOAT-2016    [100%],BO12345,NA,NA,gear,gear,gear
92080261,2024,FLOAT-2010    [100%],BO12345,NA,NA,gear,gear,gear
92080261,2024,CI012-24     [100%],BO12345,NA,NA,gear,gear,gear
92080266,2023,FLOAT-1013    [100%],BO12345,NA,NA,gear,gear,gear
92080266,2023,CI011-31      [100%],BO12345,NA,NA,gear,gear,gear
92080271,2023,FLOAT-6013    [100%],BO12345,NA,NA,gear,gear,gear
92080271,2023,TK2560        [100%],BO12345,NA,NA,gear,gear,gear
92080271,2024,FLOAT-6013    [100%],BO12345,NA,NA,gear,gear,gear
92080271,2024,TK2560        [100%],BO12345,NA,NA,gear,gear,gear
92080272,2024,FLOAT-6014    [100%],BO12345,NA,NA,gear,gear,gear
92080272,2024,TK2561        [100%],BO12345,NA,NA,gear,gear,gear
92080273,2023,TK2562        [100%],BO12345,NA,NA,gear,gear,gear
92080273,2023,FLOAT-6015    [100%],BO12345,NA,NA,gear,gear,gear
92080273,2024,TK2562        [100%],BO12345,NA,NA,gear,gear,gear
92080273,2024,FLOAT-6015    [100%],BO12345,NA,NA,gear,gear,gear
92080274,2023,FLOAT-6016    [100%],BO12345,NA,NA,gear,gear,gear
92080274,2023,TK2563        [100%],BO12345,NA,NA,gear,gear,gear
92080274,2024,FLOAT-6016    [100%],BO12345,NA,NA,gear,gear,gear
92080274,2024,TK2563        [100%],BO12345,NA,NA,gear,gear,gear
92080275,2023,FLOAT-6017    [100%],BO12345,NA,NA,gear,gear,gear
92080275,2023,TK2564        [100%],BO12345,NA,NA,gear,gear,gear
92080275,2024,FLOAT-6017    [100%],BO12345,NA,NA,gear,gear,gear
92080275,2024,TK2564        [100%],BO12345,NA,NA,gear,gear,gear
92080277,2023,NA,BO12345,NA,NA,gear,gear,gear
92080278,2023,CI218-45      [100%],BO12345,NA,NA,gear,gear,gear
92080278,2023,NA,BO12345,NA,NA,gear,gear,gear
92080346,2024,FLOAT-6019    [100%],100,NA,NA,gear,gear,gear
921581010,2024,NETFISH921-10-81%,82%,NA,NA,gear,gear,gear
921581010,2024,NETFISH921-10-89%,89%,NA,NA,gear,gear,gear
921581010,2024,NETFISH921-10-87%,87%,NA,NA,gear,gear,gear
921581010,2024,NETFISH921-10-76%,76%,NA,NA,gear,gear,gear
921581010,2024,NETFISH921-10-90%,90%,NA,NA,gear,gear,gear
921581010,2024,NETFISH921-10-86%,86%,NA,NA,gear,gear,gear
921581010,2024,NETFISH921-10-84%,84%,NA,NA,gear,gear,gear
921581010,2024,NETFISH921-10-96%,96%,NA,NA,gear,gear,gear
921581010,2024,NETFISH921-10-80%,80%,NA,NA,gear,gear,gear
921581010,2024,NETFISH921-10-78%,78%,NA,NA,gear,gear,gear
921581010,2024,NETFISH921-10-99%,99%,NA,NA,gear,gear,gear
928005002,2023,BUOY-CW-02-58%,NA,NA,NA,gear,gear,gear
928005002,2023,BUOY-CW-02-99%,NA,NA,NA,gear,gear,gear
928005002,2023,BUOY-CW-02-96%,NA,NA,NA,gear,gear,gear
928005002,2023,BUOY-CW-02-52%,NA,NA,NA,gear,gear,gear
928005002,2023,BUOY-CW-02-87%,NA,NA,NA,gear,gear,gear
928005003,2023,BUOY-CW-03-73%,NA,NA,NA,gear,gear,gear
928005003,2023,BUOY-CW-03-86%,NA,NA,NA,gear,gear,gear
928005003,2023,BUOY-CW-03-91%,NA,NA,NA,gear,gear,gear
928005003,2023,BUOY-CW-03-92%,NA,NA,NA,gear,gear,gear
928005003,2023,BUOY-CW-03-85%,NA,NA,NA,gear,gear,gear
928005003,2023,BUOY-CW-03-58%,NA,NA,NA,gear,gear,gear
928005003,2023,BUOY-CW-03-99%,NA,NA,NA,gear,gear,gear
928005003,2023,BUOY-CW-03-94%,NA,NA,NA,gear,gear,gear
928005006,2023,BUOY-CW-06-99%,NA,NA,NA,gear,gear,gear
928005006,2023,BUOY-0699%@,NA,NA,NA,gear,gear,gear
928005006,2023,BUOY-CW-06-81%,NA,NA,NA,gear,gear,gear
928005006,2023,BUOY-CW-06-52%,NA,NA,NA,gear,gear,gear
928005007,2023,BUOY-CW-07-59%,NA,NA,NA,gear,gear,gear
928005007,2023,BUOY-CW-07-99%,NA,NA,NA,gear,gear,gear
928005007,2023,BUOY-CW-07-89%,NA,NA,NA,gear,gear,gear
928005007,2023,BUOY-CW-07-80%,NA,NA,NA,gear,gear,gear
928005007,2023,BUOY-CW-07-94%,NA,NA,NA,gear,gear,gear
928005017,2023,BUOY-1748%,NA,NA,NA,gear,gear,gear
928005017,2023,BUOY-1750%@,NA,NA,NA,gear,gear,gear
928005017,2023,BUOY-1749%,NA,NA,NA,gear,gear,gear
928005017,2023,NA,NA,NA,NA,gear,gear,gear
928005017,2023,BUOY-1777%@         ,NA,NA,NA,gear,gear,gear
928005018,2023,BUOY-1864%@,NA,NA,NA,gear,gear,gear
928005018,2023,BUOY-1877%@,NA,NA,NA,gear,gear,gear
928005018,2023,BUOY-1850%@,NA,NA,NA,gear,gear,gear
928005018,2023,BUOY-1899%,NA,NA,NA,gear,gear,gear
928005018,2023,BUOY-1897%@,NA,NA,NA,gear,gear,gear
928005018,2023,BUOY-1845%@,NA,NA,NA,gear,gear,gear
928005018,2023,BUOY-1879%,NA,NA,NA,gear,gear,gear
928005018,2023,BUOY-1876%@,NA,NA,NA,gear,gear,gear
928005018,2023,NA,NA,NA,NA,gear,gear,gear
928005018,2023,BUOY-1891%@,NA,NA,NA,gear,gear,gear
928005018,2023,BUOY-1881%@,NA,NA,NA,gear,gear,gear
928005019,2023,BUOY-1950%@,NA,NA,NA,gear,gear,gear
928005019,2023,BUOY-1991%,NA,NA,NA,gear,gear,gear
928005019,2023,BUOY-1979%@,NA,NA,NA,gear,gear,gear
928005019,2023,NA,NA,NA,NA,gear,gear,gear
928005019,2023,BUOY-1999%,NA,NA,NA,gear,gear,gear
928005019,2023,BUOY-1978%,NA,NA,NA,gear,gear,gear
928005019,2023,BUOY-1964%@,NA,NA,NA,gear,gear,gear
928005019,2023,BUOY-1977%@,NA,NA,NA,gear,gear,gear
928005019,2023,BUOY-1999%@,NA,NA,NA,gear,gear,gear
928005019,2023,BUOY-1980%@,NA,NA,NA,gear,gear,gear
928005019,2023,BUOY-1985%@,NA,NA,NA,gear,gear,gear
928005020,2023,BUOY-2032%@,NA,NA,NA,gear,gear,gear
928005020,2023,BUOY-2058%,NA,NA,NA,gear,gear,gear
928005020,2023,BUOY-2078%,NA,NA,NA,gear,gear,gear
928005020,2023,BUOY-2079%@,NA,NA,NA,gear,gear,gear
928005020,2023,BUOY-2046%@,NA,NA,NA,gear,gear,gear
928005020,2023,NA,NA,NA,NA,gear,gear,gear
928005020,2023,BUOY-2049%@,NA,NA,NA,gear,gear,gear
928007003,2023,070-V03-98%,NA,NA,NA,gear,gear,gear
928007003,2023,070-V03-71%,NA,NA,NA,gear,gear,gear
928007003,2023,070-V03-99%,NA,NA,NA,gear,gear,gear
928007003,2023,070-V03-93%,NA,NA,NA,gear,gear,gear
928007003,2023,070-V03-87%,NA,NA,NA,gear,gear,gear
928007006,2023,070-V06-82%,NA,NA,NA,gear,gear,gear
928007006,2023,070-V06-99%,NA,NA,NA,gear,gear,gear
928007006,2023,070-V06-97%,NA,NA,NA,gear,gear,gear
928007006,2023,070-V06-98%,NA,NA,NA,gear,gear,gear
928007006,2023,070-V06-90%,NA,NA,NA,gear,gear,gear
928007006,2023,070-V06-96%,NA,NA,NA,gear,gear,gear
928007006,2023,070-V06-94%,NA,NA,NA,gear,gear,gear
928007010,2023,070-V10-81%,NA,NA,NA,gear,gear,gear
928007010,2023,070-V10-93%,NA,NA,NA,gear,gear,gear
928007010,2023,AIS-V10-99%,NA,NA,NA,gear,gear,gear
928007010,2023,070-V10-96%,NA,NA,NA,gear,gear,gear
928007010,2023,070-V10-99%,NA,NA,NA,gear,gear,gear
928007101,2023,AIS RB-01-93%,NA,NA,NA,gear,gear,gear
928007101,2023,AIS RB-01-80%,NA,NA,NA,gear,gear,gear
928007101,2023,AIS RB-01-95%,NA,NA,NA,gear,gear,gear
928007101,2023,AIS RB-01-92%,NA,NA,NA,gear,gear,gear
928007101,2023,NA,NA,NA,NA,gear,gear,gear
928007101,2023,AIS RB-01-89%,NA,NA,NA,gear,gear,gear
928007101,2023,AIS RB-01-82%,NA,NA,NA,gear,gear,gear
928007101,2023,AIS RB-01-96%,NA,NA,NA,gear,gear,gear
928007101,2023,AIS RB-01-85%,NA,NA,NA,gear,gear,gear
928007102,2023,AIS RB-02-76%,NA,NA,NA,gear,gear,gear
928007102,2023,AIS RB-02-90%,NA,NA,NA,gear,gear,gear
928007102,2023,AIS RB-02-99%,NA,NA,NA,gear,gear,gear
928007102,2023,AIS RB-02-49%,NA,NA,NA,gear,gear,gear
928007102,2023,AIS RB-02-97%,NA,NA,NA,gear,gear,gear
928007102,2023,NA,NA,NA,NA,gear,gear,gear
928007102,2023,AIS RB-02-85%,NA,NA,NA,gear,gear,gear
928007102,2023,AIS RB-02-92%,NA,NA,NA,gear,gear,gear
928007103,2023,AIS RB-03-91%,NA,NA,NA,gear,gear,gear
928007103,2023,NA,NA,NA,NA,gear,gear,gear
928007103,2023,AIS RB-03-54%,NA,NA,NA,gear,gear,gear
928007103,2023,AIS RB-03-90%,NA,NA,NA,gear,gear,gear
928007103,2023,AIS RB-03-89%,NA,NA,NA,gear,gear,gear
928007103,2023,AIS RB-03-48%,NA,NA,NA,gear,gear,gear
928007103,2023,AIS RB-03-95%,NA,NA,NA,gear,gear,gear
928007103,2023,AIS RB-03-86%       ,NA,NA,NA,gear,gear,gear
928007103,2023,AIS RB-03-84%,NA,NA,NA,gear,gear,gear
928007105,2023,AIS RB-05-89%,NA,NA,NA,gear,gear,gear
928007105,2023,AIS RB-05-99%       ,NA,NA,NA,gear,gear,gear
928007105,2023,AIS RB-05-83%,NA,NA,NA,gear,gear,gear
928007105,2023,AIS RB-05-90%,NA,NA,NA,gear,gear,gear
928007105,2023,AIS RB-05-85%,NA,NA,NA,gear,gear,gear
928007105,2023,AIS RB-05-87%,NA,NA,NA,gear,gear,gear
928007105,2023,NA,NA,NA,NA,gear,gear,gear
928007105,2023,AIS RB-05-79%,NA,NA,NA,gear,gear,gear
928007110,2023,AIS RB-10-57%,NA,NA,NA,gear,gear,gear
928007110,2023,AIS RB-10-90%       ,NA,NA,NA,gear,gear,gear
928007110,2023,AIS RB-10-99%,NA,NA,NA,gear,gear,gear
928007110,2023,AIS RB-10-85%,NA,NA,NA,gear,gear,gear
933621008,2023,NET FISH 21-08,WB-0000,NA,NA,gear,gear,gear
933621602,2023,NETFISH9336-02-90%,NA,NA,NA,drifting_longlines,fishing,drifting_longlines
933621602,2023,NETFISH9336-02-60%,60%,NA,NA,drifting_longlines,fishing,drifting_longlines
