ssvid,year,shipname,callsign,imo,gfw_best_flag,best_vessel_class,prod_shiptype,prod_geartype,noisy_vessel
432366000,2023,SEIRYUMARU NO.18,JM6732,NA,JPN,pole_and_line,fishing,pole_and_line,FALSE
432366000,2023,NA,JM6732,NA,JPN,pole_and_line,fishing,pole_and_line,FALSE
432433000,2023,NA,NA,NA,JPN,cargo,cargo,cargo,FALSE
432433000,2023,INDIANA HIGHWAY,JMVS,9272888,JPN,cargo,cargo,cargo,FALSE
432440000,2016,TEXAS HIGHWAY,JMVY,9272890,JPN,cargo,cargo,cargo,FALSE
432507000,2023,NA,NA,NA,JPN,pole_and_line,fishing,pole_and_line,FALSE
432507000,2023,INARIMARU NO.85,7JAN,9326263,JPN,pole_and_line,fishing,pole_and_line,FALSE
432561000,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432561000,2023,KOUEI_MARU_NO.31,JD2294,NA,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432626000,2023,KINEIMARU NO.158,7JCB,9488231,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432626000,2024,KINEIMARU NO.158,7JCB,9488231,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432629000,2023,NA,NA,NA,JPN,cargo,cargo,cargo,FALSE
432629000,2023,GEORGIA HIGHWAY,7JCV,9339820,JPN,cargo,cargo,cargo,FALSE
432666000,2022,AEGEAN HIGHWAY,7JDT,9464388,JPN,cargo,cargo,cargo,FALSE
432666000,2023,AEGEAN HIGHWAY,7JDT,9464388,JPN,cargo,cargo,cargo,FALSE
432669000,2022,NA,NA,NA,JPN,cargo,cargo,cargo,FALSE
432669000,2022,HESTIA LEADER,7JDY,9355226,JPN,cargo,cargo,cargo,FALSE
432669000,2023,HESTIA LEADER,7JDY,9355226,JPN,cargo,cargo,cargo,FALSE
432669000,2023,NA,NA,NA,JPN,cargo,cargo,cargo,FALSE
432712000,2024,ZEUS LEADER,7JEX,9476733,JPN,cargo,cargo,cargo,FALSE
432722000,2023,DIONYSOS LEADER,7JFW,9426350,JPN,cargo,cargo,cargo,FALSE
432722000,2023,NA,NA,NA,JPN,cargo,cargo,cargo,FALSE
432732000,2023,JP CORAL,7JGK,9303912,JPN,cargo,cargo,cargo,FALSE
432732000,2023,NA,NA,NA,JPN,cargo,cargo,cargo,FALSE
432753000,2023,NA,NA,NA,JPN,fishing,fishing,fishing,FALSE
432753000,2023,KAIYUMARU,7JGB,9580948,JPN,fishing,fishing,fishing,FALSE
432758000,2024,MAIZURU BENTEN,7JHF,9554195,JPN,cargo,cargo,cargo,FALSE
432760000,2024,N0.5 KAIYO MARU,JNTU,NA,JPN,research,other,other,FALSE
432761000,2023,SHINMEI MARU,JD3068,NA,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432762000,2023,FUJIN,JDWX,8716112,JPN,seismic_vessel,seismic_vessel,seismic_vessel,FALSE
432776000,2023,YUKIMARU NO17,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432784000,2022,TOSA,7JIK,9343388,JPN,tanker,other,other,FALSE
432801000,2019,GREAT SUNRISE,7JJB,9165322,JPN,cargo,cargo,cargo,FALSE
432810000,2016,ANTARES LEADER,7JJD,9539169,JPN,cargo,cargo,cargo,FALSE
432810000,2016,NA,NA,NA,JPN,cargo,cargo,cargo,FALSE
432817000,2023,ALTAIR LEADER,7JJJ,9539171,JPN,cargo,cargo,cargo,FALSE
432817000,2023,NA,NA,NA,JPN,cargo,cargo,cargo,FALSE
432881000,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432881000,2023,HOUSEIMARUN0.8,7JMN,NA,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432896000,2023,KINEIMARU NO.37,7JNS,NA,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432896000,2023,NA,7JNS,NA,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432907000,2023,TAIKIMARU NO.81,7JOB,NA,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432927000,2019,KAIYOMARU NO51,7JNX,NA,JPN,fishing,fishing,fishing,FALSE
432927000,2023,KAIYOMARU NO51,7JNX,NA,JPN,fishing,fishing,fishing,FALSE
432979000,2023,HARAMACHI MARU,7JRK,9658991,JPN,cargo,cargo,cargo,FALSE
432984000,2022,NO.128 KAIGATAMARU,7JRE,9709831,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432984000,2022,KAIGATA MARU N0.128,7JRE,NA,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432984000,2022,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432984000,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
432984000,2023,NO.128 KAIGATAMARU,7JRE,9709831,JPN,drifting_longlines,fishing,drifting_longlines,FALSE
436405529,2022,NA,NA,NA,KAZ,NA,other,other,FALSE
436405529,2022,OWLVKQFEMLSSGQDXRBCG,NA,NA,KAZ,NA,other,other,FALSE
440009000,2023,HYUNDAI DRIVE,D7DV,9637246,KOR,cargo,cargo,cargo,FALSE
440022000,2023,SM QINGDAO,D7CL,9395939,KOR,specialized_reefer,other,other,FALSE
440022000,2023,NA,NA,NA,KOR,specialized_reefer,other,other,FALSE
440023000,2022,NA,NA,NA,KOR,cargo,cargo,cargo,FALSE
440023000,2022,PAN GRACE,D7CN,9768928,KOR,cargo,cargo,cargo,FALSE
440057000,2024,PAN FORTUNE,D7DA,9768942,KOR,cargo_or_reefer,other,other,FALSE
440072000,2023,CY INTEROCEAN I,D7DN,9802970,KOR,cargo,cargo,cargo,FALSE
440072000,2023,NA,NA,NA,KOR,cargo,cargo,cargo,FALSE
440086000,2022,SM KWANGYANG,D7EF,9347425,KOR,cargo,cargo,cargo,FALSE
440086000,2022,PAN HARVEST,D7EH,9699335,KOR,cargo,cargo,cargo,FALSE
440086000,2022,NA,NA,NA,KOR,cargo,cargo,cargo,FALSE
440104000,2023,MORNING CATHERINE,D7ER,9338711,KOR,tuna_purse_seines,fishing,tuna_purse_seines,FALSE
440104000,2023,101 JIMIN,D7EG,8965282,KOR,tuna_purse_seines,fishing,tuna_purse_seines,FALSE
440111000,2023,SM TIANJIN,D7DG,NA,KOR,cargo_or_tanker,other,other,FALSE
440111000,2023,NA,NA,NA,KOR,cargo_or_tanker,other,other,FALSE
440114000,2023,ASIAN EMPIRE,D7ML,9176606,KOR,cargo,cargo,cargo,FALSE
440133000,2024,SEONGHO GALAXY,D8QR,9427251,KOR,tanker,other,other,FALSE
440133000,2024,NA,NA,NA,KOR,tanker,other,other,FALSE
440161000,2016,GLOVIS CORONA,D7AO,9122930,KOR,cargo,cargo,cargo,FALSE
440176000,2023,NA,NA,NA,MHL,cargo,cargo,cargo,FALSE
440176000,2023,HYUNDAI HOPE,D7HP,9637234,MHL,cargo,cargo,cargo,FALSE
440245000,2023,GLOVIS SUMMIT,D7BG,9702417,KOR,cargo,cargo,cargo,FALSE
440245000,2023,NA,NA,NA,KOR,cargo,cargo,cargo,FALSE
440252000,2024,GLOVIS SYMPHONY,D7GX,9702429,KOR,cargo,cargo,cargo,FALSE
440260000,2023,NA,NA,NA,KOR,cargo,cargo,cargo,FALSE
440260000,2023,GLOVIS SPRING,D7HK,9749594,KOR,cargo,cargo,cargo,FALSE
440338000,2024,MORNING MARGARETA,D7JB,9367580,KOR,cargo,cargo,cargo,FALSE
440338000,2024,NA,NA,NA,KOR,cargo,cargo,cargo,FALSE
440371000,2023,ASIAN CAPTAIN,D7AQ,9158616,KOR,cargo,cargo,cargo,FALSE
440467000,2024,SJ ASIA,D7MD,9304538,KOR,cargo,cargo,cargo,FALSE
440467000,2024,NA,NA,NA,KOR,cargo,cargo,cargo,FALSE
440687000,2024,NA,NA,NA,KOR,tanker,other,other,FALSE
440687000,2024,WOO HYEON,D9HA,9268667,KOR,tanker,other,other,FALSE
440687000,2024,GENEVA QUEEN,D7II,9638642,KOR,tanker,other,other,FALSE
440788000,2023,DONGWON NO.205,DTDV,8717817,KOR,drifting_longlines,fishing,drifting_longlines,FALSE
440871000,2023,NA,NA,NA,KOR,drifting_longlines,fishing,drifting_longlines,FALSE
440871000,2023,NO.201 DAEHWA,SSD,8911293,KOR,drifting_longlines,fishing,drifting_longlines,FALSE
440931000,2023,733 ORYONG,6NSK,9041112,KOR,drifting_longlines,fishing,drifting_longlines,FALSE
441133000,2023,GLOVIS SUPREME,D8GM,9674177,KOR,cargo,cargo,cargo,FALSE
441310000,2023,NA,NA,NA,KOR,cargo,cargo,cargo,FALSE
441310000,2023,GLOVIS SOLOMON,D7GS,9445409,KOR,cargo,cargo,cargo,FALSE
441403000,2024,NA,NA,NA,KOR,cargo,cargo,cargo,FALSE
441403000,2024,SM PORTLAND,D7WQ,9409027,KOR,cargo,cargo,cargo,FALSE
441486000,2023,HYUNDAI PRIDE,D8HP,9637260,KOR,cargo,cargo,cargo,FALSE
441600589,2016,LIN XIANG NO.1,BZYC2,NA,KOR,drifting_longlines,fishing,drifting_longlines,FALSE
441642000,2023,PACIFIC ACE,D7EY,9605724,KOR,cargo,cargo,cargo,FALSE
441642000,2023,NA,NA,NA,KOR,cargo,cargo,cargo,FALSE
441701000,2023,NA,NA,NA,KOR,tanker,other,other,FALSE
441701000,2023,SM LONG BEACH,D7FP,9312755,KOR,tanker,other,other,FALSE
441718000,2023,NA,NA,NA,KOR,cargo,cargo,cargo,FALSE
441718000,2023,LADY CEDROS,DSQV8,9165504,KOR,cargo,cargo,cargo,FALSE
441718000,2024,LADY CEDROS,DSQV8,9165504,KOR,cargo,cargo,cargo,FALSE
441718000,2024,NA,NA,NA,KOR,cargo,cargo,cargo,FALSE
441754000,2022,HYUNDAI VICTORY,D7HV,9637258,KOR,cargo,cargo,cargo,FALSE
441754000,2023,HYUNDAI VICTORY,D7HV,9637258,KOR,cargo,cargo,cargo,FALSE
441823000,2023,CK BLUEBELL,DSRG4,9595876,KOR,cargo,cargo,cargo,FALSE
441824000,2023,CK ANGIE,DSRG5,9595864,KOR,cargo,cargo,cargo,FALSE
441866000,2024,MORNING CONCERT,D7BQ,9312822,KOR,cargo,cargo,cargo,FALSE
441992000,2023,ASIAN VISION,D8CU,9122966,KOR,cargo,cargo,cargo,FALSE
441995000,2023,ASIAN TRUST,D8CX,9203590,KOR,cargo,cargo,cargo,FALSE
457900559,2022,MOSKOVSKAYA OLIMPIAD,UGBG,7832359,RUS,non_fishing,carrier,carrier,FALSE
466212000,2024,NA,NA,NA,QAT,cargo,cargo,cargo,FALSE
466212000,2024,S'HAIL AL WAJBAH,A7HG,9316658,QAT,cargo,cargo,cargo,FALSE
477001700,2023,COSCO PIRAEUS,VRLD7,9484364,HKG,cargo,cargo,cargo,FALSE
477014800,2022,SEASPAN HAMBURG,VRBH6,9224300,HKG,cargo,cargo,cargo,FALSE
477014900,2016,SEASPAN NEW YORK,VRBH7,9290115,HKG,cargo,cargo,cargo,FALSE
477020300,2022,SEASPAN OCEANIA,VRBI2,9286009,HKG,cargo,cargo,cargo,FALSE
477020300,2023,SEASPAN OCEANIA,VRBI2,9286009,HKG,cargo,cargo,cargo,FALSE
477020700,2022,SEASPAN MELBOURNE,VRBI8,9290127,HKG,cargo,cargo,cargo,FALSE
477023400,2023,CRAMOND ISLAND,VRQJ9,9755476,HKG,cargo,cargo,cargo,FALSE
477023600,2023,OTAGO BAY,VRQK3,9782015,HKG,cargo,cargo,cargo,FALSE
477027200,2022,GAS ARIES,VRPL8,9710397,HKG,tanker,other,other,FALSE
477027700,2023,PACIFIC WEIHAI,VRPL5,9739977,HKG,tanker,other,other,FALSE
477030800,2023,ECO SPLENDOR,VRMB6,9659189,HKG,cargo,cargo,cargo,FALSE
477030800,2024,ECO SPLENDOR,VRMB6,9659189,HKG,cargo,cargo,cargo,FALSE
477035100,2022,OSAKA BAY,VRQS2,9789922,HKG,cargo,cargo,cargo,FALSE
